strategy_name,ma_short,ma_long,stoploss,sharpe_ratio,sortino_ratio,max_drawdown,Final_Return,Total_Trades,Average_Trades_PL
9_26_0.005,9,26,0.005,0.004339660846827858,0.006415805930734275,0.11317915684880919,0.9430659248512154,907,8.600947318816649e-05
9_27_0.03,9,27,0.03,-0.01048775104390967,-0.01459837226578778,0.3953602234076198,-0.07984788124421027,625,1.955494113140755e-06
9_30_0.02,9,30,0.02,-0.007328063862317327,-0.010398588588298363,0.41993565452795956,0.02725475929418475,622,1.5712888859864535e-05
9_31_0.05,9,31,0.05,-0.014746809410921852,-0.02052088669946287,0.4808215471335503,-0.27680325880402623,572,-2.16562892248612e-05
8_27_0.01,8,27,0.01,-0.0031989902289855056,-0.004603877946488287,0.312946501031766,0.36528783410151777,785,4.667900425078001e-05
8_30_0.005,8,30,0.005,0.0012546232133718459,0.0018412182074905145,0.1431568254138892,0.7400437856505928,851,7.148056178406416e-05
8_28_0.04,8,28,0.04,-0.016490329693385018,-0.023307109702691658,0.3836312853725492,-0.2874185484602978,614,-1.862093301165717e-05
8_31_0.03,8,31,0.03,-0.012093672186989955,-0.016889679863883254,0.4318343579759829,-0.1845962764008826,615,-9.585398430014329e-06
8_32_1,8,32,1.0,-0.013411690171272144,-0.0191880733803407,0.49661764909319683,-0.20302616279069607,587,-1.2017959697905287e-05
8_34_0.02,8,34,0.02,-0.013030704552500235,-0.01849150706531771,0.2968836694890865,-0.18883976967482274,596,-1.772204959299555e-05
8_35_0.05,8,35,0.05,-0.005313744233518704,-0.007551053376487835,0.27154906637193843,0.1781349411447839,545,1.9463223112458298e-05
9_29_0.005,9,29,0.005,0.0015089483085553804,0.0022047089362900903,0.15565520354168239,0.7538873344350701,833,7.679837461934593e-05
9_26_0.01,9,26,0.01,-0.0013813278863992406,-0.0019936531513794686,0.1674848954764725,0.5543175979702126,789,5.5893308398904594e-05
9_27_0.04,9,27,0.04,-0.012431276970645628,-0.017699403698566298,0.2999276981305766,-0.09189419404290367,616,-4.821308916230133e-06
9_30_0.03,9,30,0.03,-0.007248268874858687,-0.01020352656140665,0.33442293523067,0.09387186753940213,583,1.671227596633734e-05
9_31_1,9,31,1.0,-0.012559271740447969,-0.017986739830840735,0.479504706445693,-0.18351132957124905,571,-8.067621328227676e-06
8_30_0.01,8,30,0.01,-0.0017676405651607624,-0.0025466039603479103,0.22768231217374835,0.48996457814348227,727,5.360641271463693e-05
8_27_0.02,8,27,0.02,-0.006141936009719332,-0.008727362685867176,0.2734693193698542,0.23828976620278008,689,2.6359670927260302e-05
8_28_0.05,8,28,0.05,-0.013299350545559837,-0.018555196014115954,0.4354164401964744,-0.17730436574201447,612,-1.013643219626997e-05
8_31_0.04,8,31,0.04,-0.011370227855937658,-0.015955069468677884,0.3185637190415178,-0.09157102803399242,606,-7.395459275820857e-06
8_33_0.005,8,33,0.005,-0.00010042580732857483,-0.0001477196167376052,0.1340616736967395,0.6493208004323647,837,6.128889311786412e-05
8_34_0.03,8,34,0.03,-0.01186093211297775,-0.016770716638102676,0.43475629776355185,-0.21509691273995135,561,-1.884856312701793e-05
8_35_1,8,35,1.0,-0.011808917146351496,-0.016672261371511444,0.27154906637193843,-0.17417577217898905,544,-2.0120555346376853e-05
9_29_0.01,9,29,0.01,-0.0034259552270388947,-0.004949058556013587,0.25463883355123673,0.3461972832437379,727,4.0585580579603536e-05
9_26_0.02,9,26,0.02,-0.007930698497095115,-0.01124379697483707,0.33943433014361735,0.05831222814067272,692,1.69739202886013e-05
9_27_0.05,9,27,0.05,-0.022397454709724863,-0.031568419451715506,0.5288307634456134,-0.4582555185912516,614,-4.265313471708339e-05
9_30_0.04,9,30,0.04,-0.014801683855703867,-0.020892656730111137,0.3189676446769749,-0.24718957789134421,578,-1.8461469649551784e-05
9_32_0.005,9,32,0.005,-0.00234706170569312,-0.00342617916802798,0.18212064357837565,0.4978400712466391,827,5.037102795688318e-05
8_27_0.03,8,27,0.03,-0.011769215157805124,-0.016379041694111505,0.4973958985770096,-0.20201613542286356,651,-7.838169053485247e-06
8_28_1,8,28,1.0,-0.011319014055473675,-0.01625458751746351,0.4149239719928889,-0.08421929997709099,611,3.5036874042551425e-06
8_30_0.02,8,30,0.02,-0.009632513214286022,-0.01365787737613367,0.27380679410248787,0.019050475245042664,632,9.26342843123118e-06
8_31_0.05,8,31,0.05,-0.015193574112136177,-0.021108514755994488,0.46638625828901914,-0.28518126521122455,606,-2.275730109048536e-05
8_33_0.01,8,33,0.01,-0.0044846588665218064,-0.006416013923194057,0.2292979718863516,0.2811707248069466,721,3.3741341841031e-05
8_34_0.04,8,34,0.04,-0.0067831109880021985,-0.009698429485950854,0.2556601754615072,0.10677511265114248,551,1.4937666090064056e-05
9_25_0.005,9,25,0.005,0.006064927090041945,0.008968517249552116,0.11618085569032521,1.0601043313071128,919,9.738382340723878e-05
9_27_1,9,27,1.0,-0.011733372145402491,-0.016875236993939717,0.3910626890786949,-0.07555077853163183,613,2.540393878404402e-06
9_29_0.02,9,29,0.02,-0.006894889369589263,-0.009802418839653286,0.41962440509039034,0.07073870815761585,628,1.975641941048735e-05
9_26_0.03,9,26,0.03,-0.0068059823767294535,-0.009616225323906144,0.1976885825293887,0.21521231502039573,653,2.1588507529006385e-05
9_30_0.05,9,30,0.05,-0.014458598207077676,-0.020148812835863592,0.4696039143016234,-0.265822266854738,576,-1.934608047243158e-05
9_32_0.01,9,32,0.01,-0.005591187259512171,-0.008014414027231865,0.299023351657169,0.19118574229918317,713,2.4907730868294475e-05
8_29_0.005,8,29,0.005,0.0011188039192771722,0.001639074457487621,0.15370870694173067,0.7322426566464535,885,7.162865342521906e-05
8_30_0.03,8,30,0.03,-0.010959470061404962,-0.015197102026164271,0.38876458285563353,-0.1055651360179114,599,-9.142631763699386e-07
8_27_0.04,8,27,0.04,-0.017037113526927907,-0.024068648070902404,0.383789585177431,-0.2930022490753704,642,-2.0360866383360238e-05
8_31_1,8,31,1.0,-0.012886625358374839,-0.018448567161288662,0.49429883770387273,-0.19144653084319496,605,-9.275543353502438e-06
8_33_0.02,8,33,0.02,-0.0082947182041204,-0.011759198311879479,0.2816920044651511,0.08440620817479849,615,8.133825748705815e-06
8_34_0.05,8,34,0.05,-0.005010134528461362,-0.007116242417790872,0.26282919544929506,0.20880808176398302,549,2.2256833991479407e-05
9_25_0.01,9,25,0.01,6.112713318982447e-05,8.84338072687382e-05,0.15775453293710662,0.6565481159491275,803,6.310922310260995e-05
9_29_0.03,9,29,0.03,-0.00937681133408656,-0.013237488236671275,0.33636593935218984,-0.010465317989866274,591,5.867180888245328e-06
9_28_0.005,9,28,0.005,0.0014837161922689117,0.002177031674114062,0.15239475763596788,0.75413763592067,863,7.392366414907283e-05
9_26_0.04,9,26,0.04,-0.020651326606506086,-0.02926590040198864,0.4350448453598581,-0.34637872930843316,642,-3.341819403389142e-05
9_30_1,9,30,1.0,-0.012366763302926942,-0.017738611177020937,0.4616870253994043,-0.17273720108981483,575,-5.719929638108218e-06
9_32_0.02,9,32,0.02,-0.007351768426375668,-0.010291270356949626,0.5645310157387883,-0.1601464642380631,613,2.35513039487594e-07
9_33_1,9,33,1.0,-0.010837987098956258,-0.015338357343884541,0.30000498239440143,-0.12265543673700996,544,-1.5633450292137952e-05
10_25_0.05,10,25,0.05,-0.007605069638780255,-0.010916155990005323,0.23822498679203352,0.11471271229007529,644,8.423557053132357e-06
9_35_0.02,9,35,0.02,-0.013735910370808865,-0.01930211882671187,0.45109424776371077,-0.3960101768204357,578,-2.8956026553833648e-05
9_32_0.03,9,32,0.03,-0.009747404122403375,-0.01373360646914611,0.3073579896841069,-0.026656224188618793,571,-5.766774520996315e-07
10_27_0.01,10,27,0.01,-0.003362699443008531,-0.0048887361022001774,0.21196562650821027,0.3924202265914243,756,4.563178903129855e-05
10_28_0.04,10,28,0.04,-0.01393669726273934,-0.019798997045644164,0.3062887202664719,-0.17878060543750163,590,-1.3865070209170673e-05
10_30_0.005,10,30,0.005,0.0015444027087870979,0.002268761981519836,0.1956025858916004,0.7557160769267459,829,6.938010433646695e-05
10_31_0.03,10,31,0.03,-0.010561259494480522,-0.01466889058588701,0.3357984267714026,-0.09348651454678913,567,-9.758816729752448e-07
10_32_1,10,32,1.0,-0.012223348184567042,-0.017254204339517007,0.2963538586192862,-0.2115664878322202,536,-2.3416538304237645e-05
10_34_0.02,10,34,0.02,-0.013333740962505608,-0.018754662814680582,0.494342141993636,-0.44208948031243833,574,-3.0840473451880256e-05
10_35_0.05,10,35,0.05,-0.005407175525697827,-0.007678298081239168,0.2701128640189834,0.1837956559639693,515,2.017209892693493e-05
9_34_0.005,9,34,0.005,-0.003871248698603652,-0.005693938022517434,0.22519723756059273,0.3976667054909828,793,3.9098268520846045e-05
10_25_1,10,25,1.0,-0.007605069638780255,-0.010916155990005323,0.23822498679203352,0.11471271229007529,644,8.423557053132357e-06
9_35_0.03,9,35,0.03,-0.011332417253915426,-0.015843959267779584,0.46793123095614897,-0.20349244745979933,535,-1.2116179373193049e-05
9_32_0.04,9,32,0.04,-0.008677194566639325,-0.012288606352691443,0.31811894069644975,0.025731324834952662,561,1.0003023053722694e-05
10_27_0.02,10,27,0.02,-0.007814375884492134,-0.011108315798409289,0.37035314749177617,0.05571324603912564,654,1.836564604441477e-05
10_28_0.05,10,28,0.05,-0.02454073014614444,-0.03444656333860233,0.5937647010783444,-0.545956096828414,588,-5.159427209874053e-05
10_30_0.01,10,30,0.01,-0.0061460906207682405,-0.008835434884698507,0.2102426535254317,0.19268448253256265,713,2.278857611119479e-05
10_31_0.04,10,31,0.04,-0.011638740833784113,-0.016293249324995023,0.4278576967327994,-0.1377233713199839,557,-3.9053770247714425e-06
10_33_0.005,10,33,0.005,-0.00197279859193283,-0.002863413691819636,0.16788657100476723,0.5179939215700666,791,4.71241648212184e-05
10_34_0.03,10,34,0.03,-0.006114949546853411,-0.008692954744220507,0.30039305980367426,0.11319967824358934,533,1.7442600808130037e-05
10_35_1,10,35,1.0,-0.012100002717573012,-0.01706783245491497,0.2701128640189834,-0.17411157925323262,514,-2.043310580581681e-05
9_34_0.01,9,34,0.01,-0.0067998887737909,-0.009762417304660988,0.29546224216267647,0.10233964956213293,679,1.4741397881581903e-05
10_26_0.005,10,26,0.005,0.004017334282632267,0.005944724081404553,0.12132422348909422,0.9306202961919148,895,9.162306348832906e-05
9_35_0.04,9,35,0.04,-0.006828397187189333,-0.009767182298296461,0.28077116112983636,0.09390040110358089,527,1.3882882938771172e-05
9_32_0.05,9,32,0.05,-0.013404434503959584,-0.018924804364583263,0.5242128679206535,-0.23536805222634738,559,-1.5393890858682433e-05
10_27_0.03,10,27,0.03,-0.007274685020743833,-0.010210191113897106,0.18590432651876487,0.17011477580560364,619,1.7010341027739744e-05
10_28_1,10,28,1.0,-0.013134869536952743,-0.018844141274384687,0.4142688528670394,-0.16240086986155067,587,-6.461838485427993e-06
10_30_0.02,10,30,0.02,-0.009264470082738027,-0.01305420488744723,0.5360024007119362,-0.2137162332526028,619,-8.530362626614197e-06
10_31_0.05,10,31,0.05,-0.00847194653325002,-0.011768863564144291,0.4255483761649983,0.02110313144381948,555,8.995761999517136e-06
10_33_0.01,10,33,0.01,-0.009780690748279744,-0.013866733733765601,0.2824909579236331,-0.0674782304853303,693,-1.777996969502572e-07
10_34_0.04,10,34,0.04,-0.00803960185433189,-0.011469923313503012,0.30039305980367426,-0.0060844574182314926,527,6.036466575160893e-06
9_34_0.02,9,34,0.02,-0.011426938290438384,-0.016215726287170006,0.3144311888153448,-0.18567003224843648,582,-1.1994244133688672e-05
9_35_0.05,9,35,0.05,-0.009685729189681138,-0.013850738617370848,0.34815696873746216,-0.0774100064788058,525,-5.991612988589354e-06
10_26_0.01,10,26,0.01,-0.0013878723628233038,-0.0020256879055535458,0.18353343180701032,0.5355073831376227,769,5.9535314585544814e-05
9_32_1,9,32,1.0,-0.01394951156178183,-0.019852141882193128,0.5533039082347493,-0.2560344479036091,557,-1.797055894466226e-05
10_27_0.04,10,27,0.04,-0.012508964620436595,-0.017875064394088595,0.25353078606609303,-0.07852975492546055,610,-5.330373090713535e-06
10_29_0.005,10,29,0.005,0.0020116969547605483,0.0029687513018908495,0.14472713417545258,0.7904694494592099,853,7.255993936692346e-05
10_30_0.03,10,30,0.03,-0.01046060700231355,-0.014552817959908447,0.3179035162151531,-0.07205453971757703,579,6.458009567303824e-07
10_31_1,10,31,1.0,-0.014848039617050522,-0.021158142604782,0.5249413580107194,-0.27812104706840557,553,-2.117804421792991e-05
10_33_0.02,10,33,0.02,-0.013436475531928525,-0.01893560550238808,0.4928426138017117,-0.4176250154690583,582,-2.826093224775074e-05
10_34_0.05,10,34,0.05,-0.005857829692350043,-0.008311586870340044,0.30039305980367426,0.12441497841611482,523,1.5806579766913386e-05
9_34_0.03,9,34,0.03,-0.010850246626626106,-0.01511717413968076,0.3749190161147017,-0.1641168587256404,543,-1.1493390705756925e-05
9_35_1,9,35,1.0,-0.011182138341436956,-0.015806019148605376,0.28077116112983636,-0.1372094546883983,522,-1.6911785220299915e-05
10_26_0.02,10,26,0.02,-0.006357591197794443,-0.009051452144341256,0.3535341997530699,0.15730260611906566,669,2.5862628452774003e-05
9_33_0.005,9,33,0.005,-0.0032138113816624816,-0.0046675781549395294,0.21811084097184807,0.42823250540508284,807,4.396323696412365e-05
10_27_0.05,10,27,0.05,-0.022760864599576665,-0.0321849859884598,0.5000475555538276,-0.44133589594006817,608,-4.262682238011335e-05
10_29_0.01,10,29,0.01,-0.005954009749811536,-0.008574653937299587,0.25508799934950044,0.18134211159505642,729,2.4586275751565714e-05
10_30_0.04,10,30,0.04,-0.011498815661279055,-0.016116941325327323,0.39831714749891367,-0.11059079651270909,569,-1.6824407704381094e-06
10_32_0.005,10,32,0.005,-0.0011048806787346886,-0.001609967934360793,0.17806427066246255,0.5700382431517685,795,5.284351439628114e-05
10_33_0.03,10,33,0.03,-0.0074538889157744655,-0.010549545501548753,0.2857291705682654,0.051945192216698466,545,7.054803684206556e-06
10_34_1,10,34,1.0,-0.01263185503281591,-0.017801978954196638,0.30039305980367426,-0.23424521915105723,522,-2.4784145293725722e-05
9_34_0.04,9,34,0.04,-0.0045627132740454455,-0.006532249792898964,0.2995422278245864,0.24105419630053015,533,2.4940952313998033e-05
10_25_0.005,10,25,0.005,0.0028542464691295177,0.004233975497463952,0.12035221761493708,0.8483746423917853,927,8.194656697275774e-05
10_26_0.03,10,26,0.03,-0.009928893015242973,-0.013958321277847822,0.22082573988186438,0.044403226458577194,629,8.391381561788418e-06
9_33_0.01,9,33,0.01,-0.00662394615583873,-0.009493689946262231,0.3118582443082003,0.10999534108363407,697,1.717862960182829e-05
10_29_0.02,10,29,0.02,-0.007045685434658367,-0.009985495604246952,0.36927483603988787,0.08597369403065702,630,1.812325450691483e-05
10_27_1,10,27,1.0,-0.011906461905321313,-0.01718479536057828,0.3329374689819873,-0.057780668973204774,607,2.5753772198676095e-06
10_30_0.05,10,30,0.05,-0.008940426809846705,-0.012511526528304433,0.44514955297088066,0.015203194810845533,567,8.32557038269239e-06
10_32_0.01,10,32,0.01,-0.009375724249761075,-0.01333640476331917,0.27646779436088464,-0.06898276200945119,695,1.8098964704096844e-06
10_33_0.04,10,33,0.04,-0.006233498624269165,-0.008889551295781626,0.2857291705682654,0.12416475092996393,537,1.4160997203602072e-05
10_35_0.005,10,35,0.005,-0.0027669114544661964,-0.00404500740856473,0.13903653938794014,0.47210510315270704,765,4.457106978393771e-05
9_34_0.05,9,34,0.05,-0.009159873199852323,-0.013121198757663054,0.32909176241221905,-0.041274286421442485,531,-3.233094324624143e-06
10_25_0.01,10,25,0.01,0.00014162526591667742,0.0002066327035797562,0.18370581226048,0.6482475340501257,793,6.692536199733115e-05
10_26_0.04,10,26,0.04,-0.016277055647688023,-0.02324637995144872,0.36774104063617874,-0.21411875978305417,622,-2.4186330212212644e-05
9_33_0.02,9,33,0.02,-0.011010649775681587,-0.01548242066424308,0.4068759482408637,-0.22430080584693923,598,-1.115461547019828e-05
10_29_0.03,10,29,0.03,-0.011143169244663357,-0.015523806103692802,0.35904572511509913,-0.13213113939224597,593,-2.6720172870229852e-06
10_28_0.005,10,28,0.005,0.003986688158807551,0.005896702514006337,0.16738685780975016,0.932269852741578,849,9.16867501582531e-05
10_30_1,10,30,1.0,-0.01467793228313788,-0.020940572083676744,0.46635058155177067,-0.24036362693300206,565,-1.7994551296700674e-05
10_32_0.02,10,32,0.02,-0.007201727942032622,-0.01015987699835827,0.5267731612349522,-0.12655031993652321,585,2.5454243169469844e-06
10_33_0.05,10,33,0.05,-0.011037855058642706,-0.015742907977674185,0.4069815080493031,-0.15521463773285438,535,-1.3692563606611136e-05
10_35_0.01,10,35,0.01,-0.006348185997797625,-0.009111587509480693,0.21485897741738025,0.20990764201656043,659,2.255518616544636e-05
9_34_1,9,34,1.0,-0.0105913112985709,-0.015002054496467436,0.2995422278245864,-0.10107373463103497,528,-1.4098490024023747e-05
10_25_0.02,10,25,0.02,-0.004705667309520889,-0.006727140221756303,0.2829002646670119,0.2833840330200683,689,3.370745864366613e-05
10_26_0.05,10,26,0.05,-0.022337010173879467,-0.031606385696474844,0.4789479339075535,-0.4102351687450543,620,-3.975516955358161e-05
9_33_0.03,9,33,0.03,-0.011798732799996728,-0.016471602801761152,0.4391883270006861,-0.22816149696806376,559,-1.7554734350811092e-05
10_29_0.04,10,29,0.04,-0.019474769753906645,-0.02706947333863039,0.4941198206878673,-0.439074377974334,586,-3.477012181361903e-05
10_28_0.01,10,28,0.01,-0.0030598483717100794,-0.004442186463632431,0.1839486428584589,0.4256716662527218,743,4.510295185466758e-05
10_31_0.005,10,31,0.005,0.0014611678754896152,0.0021412984316287764,0.15611733192103672,0.7502906433567753,807,6.804324378547762e-05
10_32_0.03,10,32,0.03,-0.013003404375964532,-0.01803153109559282,0.5718103801354524,-0.37313300478266886,551,-2.8733727504845243e-05
10_33_1,10,33,1.0,-0.012775646718273468,-0.017999366434634637,0.2857291705682654,-0.2150140859424473,532,-2.4693518263570062e-05
10_35_0.02,10,35,0.02,-0.016162756466302282,-0.0227182301141997,0.5173969484066544,-0.46673624872875275,568,-3.875536197072822e-05
9_35_0.005,9,35,0.005,-0.004199676658275212,-0.006190432834376255,0.19596601848287099,0.38836105145919997,787,3.660050709917404e-05
10_26_1,10,26,1.0,-0.01158602196214521,-0.016726659730845486,0.31440470495539885,-0.026679941778190996,619,5.626023929533713e-06
9_33_0.04,9,33,0.04,-0.006330805506135633,-0.009070494805413451,0.30000498239440143,0.12762230747392223,547,1.6554957191578472e-05
10_25_0.03,10,25,0.03,-0.012343095117013585,-0.01743936315122075,0.358513837619997,-0.1667286981968542,653,-9.235218644453902e-06
10_29_0.05,10,29,0.05,-0.017224280662490283,-0.02393737402424121,0.44430945870850125,-0.3545541254900494,582,-3.0739402364046736e-05
10_28_0.02,10,28,0.02,-0.005784687159464807,-0.00821318009168798,0.3481415503597607,0.1869837868434885,636,2.8932339166696332e-05
10_31_0.01,10,31,0.01,-0.0067189003011848495,-0.00963872975170067,0.23960666876367287,0.1523302802502131,703,1.8208185066571076e-05
10_32_0.04,10,32,0.04,-0.006845135547249603,-0.009761568597835934,0.31377544692154835,0.05786190680711445,541,8.616055087617275e-06
10_34_0.005,10,34,0.005,-0.0025508925425510986,-0.003731856395614308,0.15682705022520893,0.4832947674545691,777,4.5654719386812395e-05
10_35_0.03,10,35,0.03,-0.007443192725034868,-0.010595848846118715,0.2701128640189834,0.06307690687200296,525,8.412906190592286e-06
9_35_0.01,9,35,0.01,-0.006315353888380763,-0.009085335922702676,0.3039842168615853,0.13341007927437243,669,1.845658666340505e-05
10_27_0.005,10,27,0.005,0.003117637986971735,0.004626340933494424,0.14405730713524312,0.8684680422628075,883,8.516840636528983e-05
10_25_0.04,10,25,0.04,-0.01920575525591506,-0.027388674403745355,0.43350310634751543,-0.38040698546272467,646,-3.86027635447743e-05
9_33_0.05,9,33,0.05,-0.009490689960404477,-0.013576578327226654,0.3325807422771203,-0.06920547277081646,547,-5.638883469599297e-06
10_29_1,10,29,1.0,-0.014765873918769648,-0.021120933268570907,0.47768533339587504,-0.2614690597251258,581,-1.736238962708977e-05
10_28_0.03,10,28,0.03,-0.012897534233505127,-0.017779912890108853,0.4115039709520636,-0.20988605449053122,599,-1.227584296660087e-05
10_31_0.02,10,31,0.02,-0.007090666921816414,-0.009988820518726392,0.4505972331716729,-0.004833839693642594,607,1.0202847825151674e-05
10_32_0.05,10,32,0.05,-0.010694747850079098,-0.015265282110201044,0.38785457143736213,-0.15811652386602648,539,-1.3196331472012146e-05
10_34_0.01,10,34,0.01,-0.00830509375848195,-0.01181878076013551,0.28114506416622276,0.016233550021471643,677,9.990919275289948e-06
10_35_0.04,10,35,0.04,-0.007583782486760357,-0.010828900128451682,0.2701128640189834,0.05357018741827679,519,1.0539311186715441e-05
